date,year,month,day,event_text,category,source_pages
1937-04-01,1937,4,1,Aden becomes a British crown colony.,standard,Aden; Crown_colony
1937-04-01,1937,4,1,The Royal New Zealand Air Force is formed as an independent service.,standard,Royal_New_Zealand_Air_Force; April_1
1937-04-09,1937,4,9,The Kamikaze arrives at Croydon Airport in London. It is the first Japanese-built aircraft to fly to Europe.,standard,Kamikaze_(1937_aircraft); Croydon_Airport
1937-04-12,1937,4,12,"Sir Frank Whittle ground-tests the first jet engine designed to power an aircraft, at Rugby, England.",standard,"Frank_Whittle; Jet_engine; Rugby,_Warwickshire; April_12"
1937-04-26,1937,4,26,"Spanish Civil War: Guernica, Spain, is bombed by the German Condor Legion and the Italian Aviazione Legionaria.",standard,Spanish_Civil_War; Guernica; Bombing_of_Guernica; Condor_Legion; Aviazione_Legionaria
1937-04-28,1937,4,28,South African medical researcher Max Theiler develops the yellow fever vaccine at the Rockefeller Foundation in New York City.,standard,South_Africa; Max_Theiler; Yellow_fever; Vaccine; Rockefeller_Foundation; New_York_City; April_28
1937-04-30,1937,4,30,The Commonwealth of the Philippines holds a plebiscite for Filipino women on whether they should be extended the right to suffrage; over 90% would vote in the affirmative.,standard,Commonwealth_of_the_Philippines; 1937_Philippine_women's_suffrage_plebiscite
1937-05-06,1937,5,6,"Hindenburg disaster: The German zeppelin Hindenburg catches fire and is destroyed within a minute while attempting to dock at Lakehurst, New Jersey. Thirty-six people are killed.",standard,"Hindenburg_disaster; Nazi_Germany; Zeppelin; Lakehurst,_New_Jersey"
1937-05-07,1937,5,7,"Spanish Civil War: The German Condor Legion, equipped with Heinkel He 51 biplanes, arrives in Spain to assist Francisco Franco's forces.",standard,Spanish_Civil_War; Condor_Legion; Heinkel_He_51; Francisco_Franco
1937-05-12,1937,5,12,The Duke and Duchess of York are crowned as King George VI and Queen Elizabeth of the United Kingdom in Westminster Abbey.,standard,Coronation_of_George_VI_and_Elizabeth; George_VI; Queen_Elizabeth_The_Queen_Mother; Westminster_Abbey
1937-05-17,1937,5,17,"Spanish Civil War: The Largo Caballero government resigns in the wake of the Barcelona May Days, leading Juan Negrín to form a government, without the anarcho-syndicalist CNT, in its stead.",standard,Spanish_Civil_War; Francisco_Largo_Caballero; May_Days; Juan_Negrín; Anarcho-syndicalism; Confederación_Nacional_del_Trabajo; May_17
1937-05-21,1937,5,21,"A Soviet station, North Pole-1, becomes the first scientific research settlement to operate on the drift ice of the Arctic Ocean.",standard,Drifting_ice_station; North_Pole-1; Drift_ice
1937-05-26,1937,5,26,"Walter Reuther and members of the United Auto Workers (UAW) clash with Ford Motor Company security guards at the River Rouge Complex complex in Dearborn, Michigan, during the Battle of the Overpass.",standard,"Walter_Reuther; United_Auto_Workers; Ford_Motor_Company; Ford_River_Rouge_complex; Dearborn,_Michigan; Battle_of_the_Overpass; May_26"
1937-05-27,1937,5,27,"In California, the Golden Gate Bridge opens to pedestrian traffic, creating a vital link between San Francisco and Marin County, California.",standard,"California; Golden_Gate_Bridge; San_Francisco; Marin_County,_California"
1937-05-28,1937,5,28,"Volkswagen, the German automobile manufacturer, is founded.",standard,Volkswagen
1937-05-30,1937,5,30,Memorial Day massacre: Chicago police shoot and kill ten labor demonstrators.,standard,1937_Memorial_Day_massacre; May_30
1937-06-03,1937,6,3,The Duke of Windsor marries Wallis Simpson.,standard,Edward_VIII; Wallis_Simpson
1937-06-11,1937,6,11,Great Purge: The Soviet Union under Joseph Stalin executes eight army leaders.,standard,Great_Purge; Soviet_Union; Joseph_Stalin; Case_of_the_Trotskyist_Anti-Soviet_Military_Organization; June_11
1937-06-14,1937,6,14,Pennsylvania becomes the first (and only) state of the United States to celebrate Flag Day officially as a state holiday.,standard,Pennsylvania; Flag_Day_(United_States); Holidays_with_paid_time_off_in_the_United_States
1937-06-14,1937,6,14,U.S. House of Representatives passes the Marihuana Tax Act.,standard,Marihuana_Tax_Act_of_1937
1937-06-30,1937,6,30,"The world's first emergency telephone number, 999, is introduced in London.",standard,Emergency_telephone_number; 999_(emergency_telephone_number)
1937-07-02,1937,7,2,Amelia Earhart and navigator Fred Noonan are last heard from over the Pacific Ocean while attempting to make the first equatorial round-the-world flight.,standard,Amelia_Earhart; Fred_Noonan; July_2
1937-07-05,1937,7,5,"Spam, the luncheon meat, is introduced into the market by the Hormel Foods Corporation.",standard,Spam_(food); Hormel_Foods
1937-07-06,1937,7,6,Spanish Civil War: Battle of Brunete: The battle begins with Spanish Republican troops going on the offensive against the Nationalists to relieve pressure on Madrid.,standard,Spanish_Civil_War; Battle_of_Brunete
1937-07-07,1937,7,7,The Marco Polo Bridge Incident (Lugou Bridge) provides the Imperial Japanese Army with a pretext for starting the Second Sino-Japanese War (China-Japan War).,standard,Marco_Polo_Bridge_incident; Imperial_Japanese_Army; Second_Sino-Japanese_War
1937-07-07,1937,7,7,"The Peel Commission Report recommends the partition of Palestine, which was the first formal recommendation for partition in the history of Palestine.",standard,Peel_Commission
1937-07-08,1937,7,8,"Turkey, Iran, Iraq, and Afghanistan sign the Treaty of Saadabad.",standard,Treaty_of_Saadabad
1937-07-09,1937,7,9,The silent film archives of Fox Film Corporation are destroyed by the 1937 Fox vault fire.,standard,Fox_Film; 1937_Fox_vault_fire
1937-07-22,1937,7,22,New Deal: The United States Senate votes down President Franklin D. Roosevelt's proposal to add more justices to the Supreme Court of the United States.,standard,New_Deal; United_States_Senate; Franklin_D._Roosevelt; Judicial_Procedures_Reform_Bill_of_1937; Supreme_Court_of_the_United_States
1937-07-26,1937,7,26,Spanish Civil War: End of the Battle of Brunete with the Nationalist victory.,standard,Battle_of_Brunete
1937-07-29,1937,7,29,"Tongzhou mutiny: In Tongzhou, China, the East Hebei Army attacks Japanese troops and civilians.",standard,"Tongzhou_mutiny; Tongzhou,_Beijing; East_Hebei_Army"
1937-08-01,1937,8,1,"Josip Broz Tito reads the resolution ""Manifesto of constitutional congress of KPH"" to the constitutive congress of KPH (Croatian Communist Party) in woods near Samobor.",standard,Josip_Broz_Tito; League_of_Communists_of_Croatia; Samobor
1937-08-02,1937,8,2,"The Marihuana Tax Act of 1937 is passed in America, the effect of which is to render marijuana and all its by-products illegal.",standard,Marihuana_Tax_Act_of_1937; Cannabis_(drug)
1937-08-10,1937,8,10,Spanish Civil War: The Regional Defence Council of Aragon is dissolved by the Second Spanish Republic.,standard,Spanish_Civil_War; Regional_Defence_Council_of_Aragon; Second_Spanish_Republic; August_10
1937-08-13,1937,8,13,Second Sino-Japanese War: The Battle of Shanghai begins.,standard,Second_Sino-Japanese_War; Battle_of_Shanghai
1937-08-18,1937,8,18,"A lightning strike starts the Blackwater Fire of 1937 in Shoshone National Forest, killing 15 firefighters within three days and prompting the United States Forest Service to develop their smokejumper program.",standard,Blackwater_Fire_of_1937; Shoshone_National_Forest; United_States_Forest_Service; Smokejumper; August_18
1937-08-24,1937,8,24,Spanish Civil War: the Basque Army surrenders to the Italian Corpo Truppe Volontarie following the Santoña Agreement.,standard,Spanish_Civil_War; Euzko_Gudarostea; Corpo_Truppe_Volontarie; Santoña_Agreement
1937-08-24,1937,8,24,Spanish Civil War: Sovereign Council of Asturias and León is proclaimed in Gijón.,standard,Sovereign_Council_of_Asturias_and_León; Gijón
1937-08-28,1937,8,28,Toyota Motors becomes an independent company.,standard,Toyota
1937-09-05,1937,9,5,Spanish Civil War: Llanes falls to the Nationalists following a one-day siege.,standard,Spanish_Civil_War; Llanes; Nationalist_faction_(Spanish_Civil_War)
1937-09-10,1937,9,10,Nine nations attend the Nyon Conference to address international piracy in the Mediterranean Sea.,standard,Nyon_Conference
1937-09-21,1937,9,21,"J.R.R. Tolkien's The Hobbit is published for the first time. (September 22 is celebrated by some fans as Hobbit Day, however.)",standard,J._R._R._Tolkien; The_Hobbit; September_21; September_22; Hobbit_Day
1937-09-25,1937,9,25,"Second Sino-Japanese War: The Chinese Eighth Route Army gains a minor, but morale-boosting victory in the Battle of Pingxingguan.",standard,Battle_of_Pingxingguan
1937-10-02,1937,10,2,Rafael Trujillo orders the execution of Haitians living in the border region of the Dominican Republic.,standard,Rafael_Trujillo; Parsley_massacre; October_2
1937-10-09,1937,10,9,"Murder of 9 Catholic priests in Zhengding, China, who protected the local population from the advancing Japanese army.",standard,Zhengding_Missionary_Murder; Zhengding_Town
1937-10-11,1937,10,11,The Duke and Duchess of Windsor tour Nazi Germany for 12 days and meet Adolf Hitler on 22 October.,standard,Edward_VIII; Wallis_Simpson; 1937_tour_of_Germany_by_the_Duke_and_Duchess_of_Windsor
1937-10-26,1937,10,26,"Nazi Germany begins expulsions of 18,000 Polish Jews.",standard,Nazi_Germany; History_of_the_Jews_in_Poland; October_26
1937-11-01,1937,11,1,Stalinists execute Pastor Paul Hamberg and seven members of Azerbaijan's Lutheran community.,standard,Stalinism; Azerbaijan_Soviet_Socialist_Republic; Lutheranism
1937-11-08,1937,11,8,"The Nazi exhibition Der ewige Jude (""The Eternal Jew"") opens in Munich.",standard,Nazism; The_Eternal_Jew_(art_exhibition); Munich
1937-11-09,1937,11,9,Second Sino-Japanese War: The Chinese Army withdraws from the Battle of Shanghai.,standard,Second_Sino-Japanese_War; Battle_of_Shanghai
1937-12-09,1937,12,9,Second Sino-Japanese War: Battle of Nanking: Japanese troops under the command of Lt. Gen. Yasuhiko Asaka launch an assault on the Chinese city of Nanking.,standard,Second_Sino-Japanese_War; Battle_of_Nanking; Empire_of_Japan; Prince_Yasuhiko_Asaka; Republic_of_China_(1912–1949); Nanjing
1937-12-11,1937,12,11,Second Italo-Ethiopian War: Italy leaves the League of Nations.,standard,Second_Italo-Ethiopian_War; Kingdom_of_Italy; League_of_Nations
1937-12-12,1937,12,12,Second Sino-Japanese War: USS Panay incident: Japanese aircraft bomb and sink U.S. gunboat USS Panay on the Yangtze river in China.,standard,Second_Sino-Japanese_War; USS_Panay_incident; Empire_of_Japan; USS_Panay_(PR-5); Yangtze; December_12
1937-12-13,1937,12,13,"Second Sino-Japanese War: Battle of Nanking: The city of Nanjing, defended by the National Revolutionary Army under the command of General Tang Shengzhi, falls to the Japanese. This is followed by the Nanking Massacre, in which Japanese troops rape and slaughter hundreds of thousands of civilians.",standard,Second_Sino-Japanese_War; Battle_of_Nanking; Nanjing; National_Revolutionary_Army; Tang_Shengzhi; Empire_of_Japan; Nanjing_Massacre
1937-12-21,1937,12,21,"Snow White and the Seven Dwarfs, the world's first full-length animated feature, premieres at the Carthay Circle Theatre.",standard,Snow_White_and_the_Seven_Dwarfs_(1937_film); Animation; Carthay_Circle_Theatre
1937-12-22,1937,12,22,The Lincoln Tunnel opens to traffic in New York City.,standard,Lincoln_Tunnel; December_22
1937-12-29,1937,12,29,The Irish Free State is replaced by a new state called Ireland with the adoption of a new constitution.,standard,Irish_Free_State; Republic_of_Ireland; Constitution_of_Ireland; December_29
1938-01-28,1938,1,28,The World Land Speed Record on a public road is broken by Rudolf Caracciola in the Mercedes-Benz W125 Rekordwagen at a speed of 432.7 kilometres per hour (268.9 mph).,standard,Land_speed_record; Highway; Rudolf_Caracciola; Mercedes-Benz_W125_Rekordwagen
1938-02-04,1938,2,4,Adolf Hitler appoints himself as head of the Armed Forces High Command.,standard,Adolf_Hitler; Oberkommando_der_Wehrmacht
1938-02-11,1938,2,11,"BBC Television produces the world's first ever science fiction television programme, an adaptation of a section of the Karel Čapek play R.U.R., that coined the term ""robot"".",standard,BBC_One; Science_fiction_on_television; Karel_Čapek; R.U.R.; Robot; February_11
1938-02-18,1938,2,18,"Second Sino-Japanese War: During the Nanking Massacre, the Nanking Safety Zone International Committee is renamed ""Nanking International Rescue Committee"", and the safety zone in place for refugees falls apart.",standard,Second_Sino-Japanese_War; Nanjing_Massacre; Nanjing
1938-03-03,1938,3,3,Oil is discovered in Saudi Arabia.,standard,Petroleum; History_of_the_oil_industry_in_Saudi_Arabia; Saudi_Arabia; March_3
1938-03-12,1938,3,12,Anschluss: German troops occupy and annex Austria.,standard,Anschluss; Nazi_Germany; Austria; March_12
1938-03-18,1938,3,18,Mexico creates Pemex by expropriating all foreign-owned oil reserves and facilities.,standard,Pemex; Mexican_oil_expropriation
1938-03-27,1938,3,27,"Second Sino-Japanese War: The Battle of Taierzhuang begins, resulting several weeks later in the war's first major Chinese victory over Japan.",standard,Second_Sino-Japanese_War; Battle_of_Taierzhuang
1938-04-05,1938,4,5,"Spanish Civil War: Two days after the Nationalist army occupied the Catalan city of Lleida, dictator Francisco Franco decrees the abolition of the Generalitat (the autonomous government of Catalonia), the self-government granted by the Republic, and the official status of the Catalan language.",standard,Spanish_Civil_War; Nationalist_faction_(Spanish_Civil_War); Lleida; Francisco_Franco; Generalitat_de_Catalunya; Catalonia; Autonomous_Region_of_Catalonia_(1931–1939); Catalan_language; April_5
1938-04-10,1938,4,10,The 1938 German parliamentary election and referendum seeks approval for a single list of Nazi candidates and the recent annexation of Austria.,standard,1938_German_parliamentary_election_and_referendum
1938-04-18,1938,4,18,Superman debuts in Action Comics #1 (cover dated June 1938).,standard,Superman; Action_Comics_1; April_18
1938-04-25,1938,4,25,U.S. Supreme Court delivers its opinion in Erie Railroad Co. v. Tompkins and overturns a century of federal common law.,standard,Supreme_Court_of_the_United_States; Erie_Railroad_Co._v._Tompkins
